country,date,R_mean,R_low,R_high,P_R_gt_1
Colombia,2021-07-05,0.9408129713135204,0.7249475025273724,1.1954781532079775,0.323
Colombia,2021-07-12,0.8936317863102534,0.6628878496510111,1.148039268190331,0.23
Colombia,2021-07-19,0.8619097814813718,0.6637193811784252,1.1088266389433774,0.152
Colombia,2021-07-26,0.8300151188488873,0.6443745637803558,1.0539910864706639,0.101
Colombia,2021-08-02,0.7979131641721678,0.6038493243378317,1.0371027873765355,0.075
Colombia,2021-08-09,0.7881516706607882,0.6024555263933773,0.9962204451986855,0.048
Colombia,2021-08-16,0.7803684781994001,0.5934927109528025,0.9959026216764334,0.046
Colombia,2021-08-23,0.7845388873953605,0.6046596526042703,1.0106307883399106,0.056
Colombia,2021-08-30,0.804330770838475,0.6261122500756294,1.0222239208670967,0.064
Colombia,2021-09-06,0.8266459149447999,0.6353134392390452,1.0486612045206403,0.094
Colombia,2021-09-13,0.8544386987090946,0.656634909196208,1.0893496697525138,0.132
Colombia,2021-09-20,0.8960028621088927,0.6727939816656325,1.1484189343858755,0.227
Colombia,2021-09-27,0.9210826354353921,0.7079090509084567,1.1668870254460806,0.27
Colombia,2021-10-04,0.9518223311096549,0.718457716201418,1.2257071519023526,0.346
Colombia,2021-10-11,0.9670977447546002,0.7409543366990601,1.2317527790885998,0.385
Colombia,2021-10-18,0.996053459745732,0.7528380933304782,1.2760533224048263,0.462
Colombia,2021-10-25,1.0106132829209282,0.7754213567513577,1.2640398648464612,0.51
Colombia,2021-11-01,1.0457388927261284,0.7923665239931296,1.345970526617215,0.578
Colombia,2021-11-08,1.0532618961850044,0.7816147527506051,1.356085174473942,0.61
Colombia,2021-11-15,1.0675900838536232,0.8086206470836454,1.380134348713131,0.635
Colombia,2021-11-22,1.060307113401903,0.810562843738509,1.3373968274259944,0.628
Colombia,2021-11-29,1.0420228946532313,0.7978580218160887,1.350816938503932,0.558
Colombia,2021-12-06,1.1677247295807425,0.8922205408855287,1.5144471036779505,0.815
Colombia,2021-12-13,1.1700620800455377,0.8955733559663006,1.5075047456250592,0.82
Colombia,2021-12-20,1.2009692714742297,0.9082535224141937,1.5451469106782258,0.859
Colombia,2021-12-27,1.2846481073035185,0.9813849998098015,1.6346671372230486,0.935
Colombia,2022-01-03,1.2952630560533203,0.9824532261001933,1.6451411199968968,0.943
Colombia,2022-01-10,1.318464200524476,0.9895129047926937,1.692650961045906,0.945
Colombia,2022-01-17,1.2370770958063801,0.9534980708087106,1.5646367749550707,0.908
Colombia,2022-01-24,1.0881198184822178,0.8250749822762418,1.3885289164924894,0.697
Colombia,2022-01-31,0.9639469454138015,0.7317862740057508,1.2216156436790608,0.376
Colombia,2022-02-07,0.8476302484522628,0.63685183595222,1.0911763614001209,0.143
Colombia,2022-02-14,0.7785058674071221,0.5880505062352082,0.9915860237073683,0.043
Colombia,2022-02-21,0.7175666887948434,0.5525832611669358,0.91794072306685,0.02
Colombia,2022-02-28,0.684873967527144,0.5252840603420736,0.8737210675038185,0.006
Colombia,2022-03-07,0.6992765968701482,0.5375501512682331,0.8966278760868088,0.011
Colombia,2022-03-14,0.7035312707390641,0.5317999285406998,0.8897571477722124,0.009
Colombia,2022-03-21,0.7215067843781542,0.5491714674382709,0.9289767039832004,0.023
Colombia,2022-03-28,0.7603511173033489,0.5752761166807493,0.9759192104259145,0.038
Colombia,2022-04-04,0.7788100594045128,0.5951739269514704,0.9892795711566825,0.043
Colombia,2022-04-11,0.8196108585672077,0.6230204825969208,1.0384184175545725,0.087
Colombia,2022-04-18,0.8408441974499032,0.634355162111972,1.0676904065360227,0.113
Colombia,2022-04-25,0.8560821507577808,0.6512128774106815,1.0945277070819213,0.145
Colombia,2022-05-02,0.8947997913875363,0.6825330989185683,1.140425715664743,0.224
Colombia,2022-05-09,0.9031553765760308,0.6977300951460691,1.1524575765833909,0.224
Colombia,2022-05-16,0.9494535472135984,0.7170496631993263,1.2134951434171852,0.338
Colombia,2022-05-23,0.9606478014256319,0.7151030221922243,1.247477180349638,0.367
Costa Rica,2020-01-20,1.0498256664787298,0.8031055655682927,1.337497863532802,0.599
Costa Rica,2020-01-27,1.0457838810818565,0.8166111844206817,1.339760018340293,0.569
Costa Rica,2020-02-03,1.0708400020274922,0.8283113558394449,1.3475999962914054,0.653
Costa Rica,2020-02-10,1.0832598969620892,0.8339072029573561,1.379617872601131,0.664
Costa Rica,2020-02-17,1.1240826020492392,0.8579800600132409,1.445280374634272,0.745
Costa Rica,2020-02-24,1.1565342199708308,0.8823013220271354,1.4667910976085479,0.805
Costa Rica,2020-03-02,1.3085264886167272,0.9936871918530237,1.7013171727809615,0.945
Costa Rica,2020-03-09,1.4208372078372613,1.0962897192746623,1.7964070747202752,0.982
Costa Rica,2020-03-16,1.549997340132117,1.1650275467529652,1.9560600576792007,0.995
Costa Rica,2020-03-23,1.547016432251432,1.1901406920871247,1.9410418743929483,0.999
Costa Rica,2020-03-30,1.4577084498356456,1.104031221808638,1.880490311953211,0.991
Costa Rica,2020-04-06,1.2961747938915038,0.9774773762539002,1.6615178068763374,0.935
Costa Rica,2020-04-13,1.1486301611358762,0.8761850559553827,1.4733024220153172,0.794
Costa Rica,2020-04-20,1.0698708918660094,0.8182976854245261,1.3484197087433967,0.647
Costa Rica,2020-04-27,1.0001297698093252,0.7657062230049332,1.2817132317303679,0.465
Costa Rica,2020-05-04,1.0466132727806516,0.7950265106692582,1.3273148655438138,0.571
Costa Rica,2020-05-11,1.1247646587160665,0.8547427604521576,1.4472239610826987,0.757
Costa Rica,2020-05-18,1.185918599899971,0.8900415006361747,1.5118289835822043,0.83
Costa Rica,2020-05-25,1.2271552056296209,0.9182701942822269,1.5813151261897909,0.878
Costa Rica,2020-06-01,1.3429811401105276,1.0412793286741089,1.7178108000143006,0.966
Costa Rica,2020-06-08,1.421026819348383,1.0908398529898653,1.829150165447168,0.988
Costa Rica,2020-06-15,1.4574453557993983,1.0855848468440839,1.8935800895285613,0.984
Costa Rica,2020-06-22,1.45979752976155,1.1058400074155963,1.8384081979125986,0.987
Costa Rica,2020-06-29,1.461026685667504,1.121013770390396,1.865995625848395,0.993
Costa Rica,2020-07-06,1.476451482638215,1.1383642050648348,1.8870053191986425,0.99
Costa Rica,2020-07-13,1.4444254251959603,1.0949057483537727,1.8953731538472713,0.982
Costa Rica,2020-07-20,1.3687748985657404,1.054403675478758,1.7390380017781577,0.973
Costa Rica,2020-07-27,1.302478789100977,0.9918290504830721,1.6684887945575324,0.945
Costa Rica,2020-08-03,1.2360049099931498,0.943648037630674,1.5854763823158564,0.891
Costa Rica,2020-08-10,1.2079776368225363,0.9305452245152662,1.5872520141880408,0.871
Costa Rica,2020-08-17,1.1916617931798748,0.9005093144144312,1.5269107557215804,0.842
Costa Rica,2020-08-24,1.166896388927548,0.8735613595666314,1.4968895970835288,0.82
Costa Rica,2020-08-31,1.1515504396684149,0.8686923056361905,1.4856362663152527,0.792
Costa Rica,2020-09-07,1.122631675846616,0.839315825784186,1.428853432437106,0.757
Costa Rica,2020-09-14,1.1015773323729214,0.8386517408905344,1.4306629808017002,0.69
Costa Rica,2020-09-21,1.069325669202206,0.8175855691950527,1.3443304511653527,0.652
Costa Rica,2020-09-28,1.051747065224431,0.796923635972273,1.351351134031632,0.592
Costa Rica,2020-10-05,1.0265984858103367,0.7954012199492598,1.3144593539639717,0.518
Costa Rica,2020-10-12,1.0248696897420113,0.7869202922507543,1.2990545849454278,0.529
Costa Rica,2020-10-19,1.0147347439151397,0.7737588140785098,1.303593708131508,0.514
Costa Rica,2020-10-26,1.0056108479044288,0.76413420523715,1.2966485413780369,0.485
Costa Rica,2020-11-02,1.0090921711494003,0.7756335908990809,1.2882119817517652,0.483
Costa Rica,2020-11-09,1.008244697136627,0.7564453485984604,1.3055553225872283,0.483
Costa Rica,2020-11-16,1.0178920269987397,0.7769117917929715,1.2788670392849875,0.516
Costa Rica,2020-11-23,1.0325710608690095,0.7738936852883982,1.3231319972367772,0.555
Costa Rica,2020-11-30,1.033416201676069,0.7921582841741486,1.328747932993442,0.554
Costa Rica,2020-12-07,0.9565654373890525,0.7236415241148056,1.22006883955231,0.377
Costa Rica,2020-12-14,0.9519731102402588,0.7261205935779652,1.2225025830943608,0.353
Costa Rica,2020-12-21,0.9537036719438087,0.7363247430412859,1.214284128756655,0.335
Costa Rica,2020-12-28,0.9528620084984377,0.7343584323586508,1.2082154091896922,0.343
Costa Rica,2021-01-04,0.9872485862307295,0.7598053520251722,1.2538713774592227,0.441
Costa Rica,2021-01-11,0.9826881954763187,0.7489317272373893,1.2658631188485974,0.424
Costa Rica,2021-01-18,0.9618045432218592,0.735266210511662,1.2441583002157892,0.35
Costa Rica,2021-01-25,0.9287285224725025,0.7016062309242094,1.1810131892695679,0.303
Costa Rica,2021-02-01,0.9186294398958011,0.6933696106926646,1.1901818157985233,0.27
Costa Rica,2021-02-08,0.91597779359637,0.7024737350665617,1.163156576799605,0.265
Costa Rica,2021-02-15,0.936337427441432,0.7122125645982349,1.1965624907560428,0.319
Costa Rica,2021-02-22,0.970896154712835,0.7396053747533831,1.2571856299529456,0.401
Costa Rica,2021-03-01,0.9705616738873935,0.7465418157558795,1.2415151348914977,0.385
Costa Rica,2021-03-08,0.9856659551528191,0.7358802895404045,1.2438653780443345,0.446
Costa Rica,2021-03-15,1.0276310201748209,0.7719692229625782,1.3273692999916373,0.534
Costa Rica,2021-03-22,1.0718280503729984,0.8194189888163991,1.3682499928790153,0.637
Costa Rica,2021-03-29,1.093085495277117,0.8328101884911588,1.3771003099149497,0.684
Costa Rica,2021-04-05,1.138518141640259,0.8609349286514706,1.461554026168259,0.775
Costa Rica,2021-04-12,1.1796836564617939,0.9024109793089529,1.5212932143395783,0.84
Costa Rica,2021-04-19,1.2116228009704149,0.9235592028335815,1.5341825227569628,0.865
Costa Rica,2021-04-26,1.2294637411338392,0.9479760540051341,1.5670718079974228,0.904
Costa Rica,2021-05-03,1.2385978266369297,0.9484672967313643,1.5931476167368432,0.897
Costa Rica,2021-05-10,1.1849934587783406,0.9070720111862526,1.5026878213261146,0.848
Costa Rica,2021-05-17,1.1438880823144661,0.8616997250057417,1.439856237630738,0.776
Costa Rica,2021-05-24,1.1077594137768347,0.8591143526472417,1.4155360242893051,0.709
Costa Rica,2021-05-31,1.0866540496142403,0.8235002486340383,1.3810898234874136,0.68
Costa Rica,2021-06-07,0.9614537552166869,0.7307773063779915,1.2248279222801357,0.361
Costa Rica,2021-06-14,0.9517254189507004,0.7286020127807313,1.2108163119730693,0.349
Costa Rica,2021-06-21,0.9541548700931821,0.7268027188284986,1.2313897565455083,0.348
Costa Rica,2021-06-28,0.9684831943918877,0.7557338505336567,1.2436687188891253,0.378
Costa Rica,2021-07-05,0.9741897569700159,0.758276106162012,1.2358386885731356,0.408
Costa Rica,2021-07-12,0.972305676821004,0.7461146836463255,1.2394338863931031,0.396
Costa Rica,2021-07-19,0.9858841602012918,0.7490704137549241,1.2613811733489433,0.438
Costa Rica,2021-07-26,0.9984041527349413,0.7689969447042664,1.286982389829424,0.449
Costa Rica,2021-08-02,1.006481428707934,0.7637376019207047,1.299502791915093,0.477
Costa Rica,2021-08-09,1.04407749126009,0.8036656932509318,1.3456667652065402,0.577
Costa Rica,2021-08-16,1.0467509840286295,0.7909076626545462,1.3318952725088773,0.592
Costa Rica,2021-08-23,1.034492415563421,0.7937157305476952,1.3487831868697635,0.541
Costa Rica,2021-08-30,1.0253319031839156,0.7849994027640167,1.3193764987322778,0.527
Costa Rica,2021-09-06,1.0631287510732803,0.8010532462416258,1.3790737601262535,0.624
Costa Rica,2021-09-13,1.0200949932043648,0.7836444683929726,1.2952565273151657,0.521
Costa Rica,2021-09-20,0.9767134172026664,0.7420190430239928,1.2463972271855306,0.409
Costa Rica,2021-09-27,0.9440298429946121,0.712042800097016,1.2162606697363825,0.34
Costa Rica,2021-10-04,0.8947817091821295,0.6894366007250206,1.153042949983099,0.224
Costa Rica,2021-10-11,0.8565010239885875,0.6495045549377334,1.0976371105600353,0.144
Costa Rica,2021-10-18,0.8203870313736142,0.6196696865757352,1.051990254491512,0.094
Costa Rica,2021-10-25,0.8086390964609952,0.6168235861588651,1.04232352689371,0.081
Costa Rica,2021-11-01,0.8016435007428101,0.606075032568602,1.0226578753786522,0.076
Costa Rica,2021-11-08,0.7959560460264938,0.5994608950060385,1.0143030393335886,0.065
Costa Rica,2021-11-15,0.810647110712802,0.6186483144797253,1.02491534566653,0.065
Costa Rica,2021-11-22,0.8246914904372926,0.6316573573373016,1.03758785811635,0.086
Costa Rica,2021-11-29,0.8564745680549087,0.6573719502541634,1.1023799802428385,0.145
Costa Rica,2021-12-06,0.9719686202570912,0.7498563004962494,1.2516204959062993,0.392
Costa Rica,2021-12-13,1.0444357114001142,0.78362352551906,1.3157613454347736,0.583
Costa Rica,2021-12-20,1.1644758251723546,0.8616356754911321,1.4883188982653819,0.812
Costa Rica,2021-12-27,1.3476385065436498,1.0347425954121934,1.7387943440720073,0.966
Costa Rica,2022-01-03,1.5031315103645493,1.1277954469003975,1.9185313671243218,0.994
Costa Rica,2022-01-10,1.5787962519465994,1.218695443866578,1.9966989114272644,0.998
Costa Rica,2022-01-17,1.530748362527947,1.1652372590195337,1.9406165997374019,0.994
Costa Rica,2022-01-24,1.3813154714441838,1.0379324716770082,1.7936885581062376,0.97
Costa Rica,2022-01-31,1.2564282979214987,0.9579701269233837,1.6283353063319552,0.909
Costa Rica,2022-02-07,1.1343234780830942,0.8559345757740209,1.4544970927067453,0.762
Costa Rica,2022-02-14,1.0388038520600147,0.7838673708235254,1.3175232557448384,0.561
Costa Rica,2022-02-21,0.963440520915296,0.7292694206031489,1.2352895401540147,0.387
Costa Rica,2022-02-28,0.9170260661877314,0.6962818144276196,1.1858855350802242,0.258
Costa Rica,2022-03-07,0.8287773488251529,0.6187608884550989,1.058410215232697,0.112
Costa Rica,2022-03-14,0.8186834438656704,0.6266480152035765,1.0432850316244224,0.083
Costa Rica,2022-03-21,0.8271676440493916,0.6337694277273316,1.0531564885821707,0.093
Costa Rica,2022-03-28,0.8429727380722094,0.642462783087354,1.0706648338965,0.13
Costa Rica,2022-04-04,0.8622835183396802,0.6613462070069692,1.108502210686939,0.143
Costa Rica,2022-04-11,0.8821186401811929,0.6720449876051912,1.1341447066752266,0.188
Costa Rica,2022-04-18,0.9028043627249753,0.6987115809370757,1.14897445602515,0.233
Costa Rica,2022-04-25,0.9340675072778185,0.703054509492411,1.1894383848350352,0.314
Costa Rica,2022-05-02,1.022742262474467,0.7717831093163414,1.3139703776356721,0.538
Costa Rica,2022-05-09,1.0501985961197957,0.7841167549968966,1.3564988018175117,0.582
Costa Rica,2022-05-16,1.0302782284870013,0.7736027662011997,1.327544042526976,0.532
Costa Rica,2022-05-23,0.9812042104951944,0.7376771936594941,1.2888327833956656,0.402
Croatia,2020-01-20,1.073695294423299,0.8137654431536746,1.3749060791368095,0.637
Croatia,2020-01-27,1.0831508209896494,0.8141320239215969,1.3995582229843684,0.68
Croatia,2020-02-03,1.1009347994343528,0.8401735473456938,1.3969013953860017,0.723
Croatia,2020-02-10,1.127374968226688,0.8427397788197635,1.435098646089875,0.748
Croatia,2020-02-17,1.1838379362544287,0.8943203311485288,1.5076626826433548,0.847
Croatia,2020-02-24,1.2636082977755994,0.9486837229997559,1.636100799658454,0.915
Croatia,2020-03-02,1.482337707999639,1.1490612229240784,1.9107870884909974,0.994
Croatia,2020-03-09,1.5727831728135842,1.2042928379534632,2.0166878893721605,1.0
Croatia,2020-03-16,1.677167674294918,1.2931474672664534,2.1275032062405606,1.0
Croatia,2020-03-23,1.752424527335863,1.336371702518291,2.232902545436255,1.0
Croatia,2020-03-30,1.6140599892169527,1.245473205515583,2.0582207084866,0.997
Croatia,2020-04-06,1.3603586971777586,1.0219041691458934,1.7552268866011835,0.967
Croatia,2020-04-13,1.1471253741935363,0.8780964750467293,1.4731690061128135,0.762
Croatia,2020-04-20,1.0106826869909142,0.774204116589011,1.275878307188145,0.492
Croatia,2020-04-27,0.8941311413362685,0.6677172770072566,1.1432252599884565,0.231
Croatia,2020-05-04,0.8425335926093497,0.6520661202934342,1.077052898679243,0.123
Croatia,2020-05-11,0.8328769232897264,0.6276950740416561,1.0562777923039577,0.108
Croatia,2020-05-18,0.8359845298803736,0.6340854309996272,1.0688314290128147,0.107
Croatia,2020-05-25,0.8200296870693963,0.6297585472557711,1.047187047595145,0.08
Croatia,2020-06-01,0.8448278544019036,0.634360622062426,1.0715787665649297,0.131
Croatia,2020-06-08,0.961962115628961,0.7393512385614502,1.2443242867123998,0.368
Croatia,2020-06-15,1.219025675898196,0.9211043215989378,1.5753486231152678,0.865
Croatia,2020-06-22,1.5294232453723624,1.1326097930996073,1.9734750068418452,0.994
Croatia,2020-06-29,1.679549384359836,1.2899009239756016,2.133986763789748,1.0
Croatia,2020-07-06,1.5591528833568573,1.1996710017391587,1.9701758139566745,0.996
Croatia,2020-07-13,1.4242782106361267,1.0837136803496983,1.8014008660608969,0.984
Croatia,2020-07-20,1.315654356352682,1.0058772943394725,1.7001735012951116,0.955
Croatia,2020-07-27,1.240258500312048,0.9548691326923351,1.5811459536669037,0.902
Croatia,2020-08-03,1.1947231166900312,0.9072779916555472,1.5439802445167186,0.853
Croatia,2020-08-10,1.2120272297612231,0.9221233385786834,1.562925125920388,0.883
Croatia,2020-08-17,1.2813088026336983,0.9646371515562783,1.6450916406860443,0.925
Croatia,2020-08-24,1.3158366636736278,1.0089667046227282,1.7069912145293862,0.959
Croatia,2020-08-31,1.2681810997339,0.9595698251339445,1.6107421409028424,0.923
Croatia,2020-09-07,1.1670976409823228,0.8863434728020781,1.4891350900371247,0.825
Croatia,2020-09-14,1.1517503962901237,0.8746491166061287,1.4818526134025336,0.803
Croatia,2020-09-21,1.125834459059529,0.8552109759977798,1.4571972160801987,0.738
Croatia,2020-09-28,1.1594609645789522,0.8943252224720538,1.4803013080538936,0.818
Croatia,2020-10-05,1.2097321496830589,0.9305052712345236,1.5224008369333817,0.878
Croatia,2020-10-12,1.3049098517044888,0.9761989328079493,1.685062351782007,0.936
Croatia,2020-10-19,1.372591373935605,1.0480682705730615,1.7463327910552118,0.974
Croatia,2020-10-26,1.393753067246925,1.0543164662964342,1.7648578418903014,0.973
Croatia,2020-11-02,1.3381052900335142,1.0143705514905472,1.7205725537895304,0.961
Croatia,2020-11-09,1.2633009511832591,0.9593065584571855,1.6115304562471224,0.916
Croatia,2020-11-16,1.192254567448047,0.9096313568764507,1.51308491850973,0.854
Croatia,2020-11-23,1.1533155340933376,0.8613457221459296,1.46531004892719,0.783
Croatia,2020-11-30,1.107476058461541,0.8454633977723941,1.430679600568105,0.7
Croatia,2020-12-07,1.03703767743296,0.794842084266995,1.3353641751167469,0.559
Croatia,2020-12-14,0.9815820815287329,0.7547590676783399,1.2798744094429924,0.414
Croatia,2020-12-21,0.9186334122384161,0.7021160708802278,1.1724758042561856,0.264
Croatia,2020-12-28,0.8624494097717956,0.6614410348021407,1.0882264209584793,0.147
Croatia,2021-01-04,0.849126686431562,0.6439883484154058,1.084259823764662,0.137
Croatia,2021-01-11,0.8473656417580664,0.6483056519451388,1.0798847216059875,0.132
Croatia,2021-01-18,0.8551844944392992,0.6520718934898914,1.0873546613102212,0.142
Croatia,2021-01-25,0.8668596888366831,0.659064596997467,1.1065256712846654,0.172
Croatia,2021-02-01,0.9028738563692513,0.6881305324217719,1.1555781554127755,0.232
Croatia,2021-02-08,0.9156181335246826,0.7062152445043764,1.1654685147365567,0.268
Croatia,2021-02-15,0.9614426032085044,0.7364878498934864,1.2293225131376473,0.36
Croatia,2021-02-22,1.0217765575867974,0.77417109707773,1.3169937912041756,0.521
Croatia,2021-03-01,1.022088579998848,0.7694060985794451,1.3127719956232222,0.536
Croatia,2021-03-08,1.083454006533881,0.834642920955995,1.3896450168505854,0.657
Croatia,2021-03-15,1.1279294107502706,0.8636535944070702,1.4358664248408572,0.767
Croatia,2021-03-22,1.1599252715961073,0.8916971871328363,1.4748860032747424,0.823
Croatia,2021-03-29,1.1598823172734505,0.8917209676380646,1.460741168882752,0.807
Croatia,2021-04-05,1.1429879263442846,0.877691472593635,1.4934660822189019,0.797
Croatia,2021-04-12,1.098106429179405,0.8505641597854114,1.4027783537957295,0.696
Croatia,2021-04-19,1.034833963601578,0.7871775770201432,1.322481791140702,0.536
Croatia,2021-04-26,0.9839990535789792,0.7507688304019533,1.27208935443877,0.432
Croatia,2021-05-03,0.9219499200882075,0.6928964599766828,1.180558793838402,0.297
Croatia,2021-05-10,0.8561908961063688,0.6510693702367181,1.0962728574731453,0.149
Croatia,2021-05-17,0.8119006341178482,0.610025176998991,1.0579827998135707,0.092
Croatia,2021-05-24,0.7752841710839701,0.586403929806467,0.9946580641891762,0.048
Croatia,2021-05-31,0.7544091132831965,0.5781000605441934,0.9645222352655224,0.03
Croatia,2021-06-07,0.7546452643938896,0.5779870454351524,0.9438888031525163,0.026
Croatia,2021-06-14,0.7771811834803294,0.5983694190413374,0.9923673988265324,0.042
Croatia,2021-06-21,0.8038308937454093,0.6057372603440035,1.0260874280832608,0.076
Croatia,2021-06-28,0.8600098976296142,0.6497357603969677,1.0944220217016445,0.152
Croatia,2021-07-05,0.9384776271095469,0.7123942133687959,1.2171373370197953,0.324
Croatia,2021-07-12,1.0060433057363387,0.7545550610657736,1.308664318024037,0.471
Croatia,2021-07-19,1.0586386437002566,0.8165738406981206,1.3456964339848638,0.604
Croatia,2021-07-26,1.1279303168376271,0.8469119554446037,1.450864006696758,0.746
Croatia,2021-08-02,1.164766859266059,0.8935917027001766,1.4948801066069994,0.824
Croatia,2021-08-09,1.1765258884276826,0.89068374364491,1.4956785357360256,0.83
Croatia,2021-08-16,1.2296624475685853,0.9366263060687557,1.5867898534859466,0.895
Croatia,2021-08-23,1.2536525362392388,0.9379327527390339,1.6165569218907254,0.908
Croatia,2021-08-30,1.248552972123775,0.9435376601145484,1.5928914546174535,0.899
Croatia,2021-09-06,1.2775167654021713,0.9681914067328367,1.6283300595009895,0.928
Croatia,2021-09-13,1.270997432502026,0.9605252510073022,1.6276541066124441,0.918
Croatia,2021-09-20,1.2461233375096266,0.9594653819830504,1.615547561815449,0.912
Croatia,2021-09-27,1.205988749123797,0.9210529998420102,1.5469416839005015,0.857
Croatia,2021-10-04,1.1969567438510373,0.9073787991309201,1.560220679863475,0.848
Croatia,2021-10-11,1.189185173180594,0.8987309034528107,1.524480261474393,0.834
Croatia,2021-10-18,1.2081029645052397,0.9073289538236554,1.5692326572643158,0.867
Croatia,2021-10-25,1.2261485489584798,0.9352291130934448,1.55580505860068,0.884
Croatia,2021-11-01,1.2105416674844758,0.91223638606043,1.5407679495419113,0.876
Croatia,2021-11-08,1.2021131353905214,0.920020166877792,1.558245956416573,0.851
Croatia,2021-11-15,1.1441256318398416,0.8659715871088166,1.448849111599756,0.754
Croatia,2021-11-22,1.0814854929019004,0.822311712684521,1.3939538978124197,0.652
Croatia,2021-11-29,1.042389505087646,0.7982119246418077,1.3199828250574954,0.568
Croatia,2021-12-06,1.0421802450984305,0.7986829117205978,1.34065804245534,0.555
Croatia,2021-12-13,1.035229957056324,0.7849525556464682,1.3207610960715905,0.558
Croatia,2021-12-20,1.0318934723147073,0.7907903120193323,1.3271260216569918,0.547
Croatia,2021-12-27,1.0547191906245557,0.7978820256319145,1.3481546803849014,0.587
Croatia,2022-01-03,1.0740628538193813,0.8229389225197368,1.3886817637776097,0.651
Croatia,2022-01-10,1.0968486265483088,0.8387736351215386,1.3880681556940127,0.706
Croatia,2022-01-17,1.0937821149727804,0.8304174884437252,1.395664856554394,0.693
Croatia,2022-01-24,1.0474516787660777,0.8074813082197264,1.3435947392665142,0.583
Croatia,2022-01-31,1.0005477129207903,0.7530409649627056,1.2981313609860017,0.473
Croatia,2022-02-07,0.9258222188026183,0.7073743664606305,1.1934245318277124,0.281
Croatia,2022-02-14,0.8830417886108127,0.6663101311094696,1.136699327971429,0.194
Croatia,2022-02-21,0.8477882653775921,0.6466215064353062,1.084484005765522,0.126
Croatia,2022-02-28,0.8163919823674944,0.6244358671506746,1.030811353042422,0.08
Croatia,2022-03-07,0.8204753884586701,0.6336202067190881,1.0584028292383816,0.088
Croatia,2022-03-14,0.8577230802383372,0.6529469852076738,1.1001458716160124,0.153
Croatia,2022-03-21,0.8903656925407094,0.6856930777622087,1.1184868959881205,0.199
Croatia,2022-03-28,0.8899905841230837,0.6858521905076091,1.145807175430473,0.223
Croatia,2022-04-04,0.886767842949875,0.6790407483929987,1.1328231286557806,0.205
Croatia,2022-04-11,0.8798466522443246,0.666152639533777,1.119523205974377,0.193
Croatia,2022-04-18,0.8727422928939559,0.659719385700425,1.1269528487193832,0.17
Croatia,2022-04-25,0.8942029794947856,0.6848922505768078,1.1522154584254132,0.233
Croatia,2022-05-02,0.9293931226129257,0.7065540092022483,1.185180741253593,0.299
Croatia,2022-05-09,0.9346232944480498,0.710239095085711,1.2050020317417096,0.305
Croatia,2022-05-16,0.9310295019968511,0.7079787028866452,1.207685767602586,0.286
Croatia,2022-05-23,0.9368521924795303,0.7023736099080371,1.2079371441123044,0.323
Cyprus,2020-01-20,1.0742785270497615,0.8269844186831891,1.371724469063999,0.634
Cyprus,2020-01-27,1.081053369065658,0.8435943072874065,1.3678349725656347,0.664
Cyprus,2020-02-03,1.1068246233097263,0.8527175363242798,1.4115554499694394,0.731
Cyprus,2020-02-10,1.1340313335751047,0.8591568982538292,1.474345265635128,0.752
Cyprus,2020-02-17,1.1804021219569754,0.9010663803955936,1.51295695885658,0.83
Cyprus,2020-02-24,1.251136134871895,0.9629219316086223,1.6031437878582548,0.907
Cyprus,2020-03-02,1.4722084152964516,1.1193503239361324,1.8662328527639929,0.993
Cyprus,2020-03-09,1.6498390810277388,1.2540320103874851,2.1049541822576145,0.997
Cyprus,2020-03-16,1.9998711861387306,1.5191186172516273,2.5880626684369084,1.0
Cyprus,2020-03-23,1.9045485467098129,1.4429180181588863,2.4473285589009746,1.0
Cyprus,2020-03-30,1.6808799202389395,1.275501573798097,2.1379580175173984,0.998
Cyprus,2020-04-06,1.4755114540088796,1.1094730264132915,1.8876052814089108,0.99
Cyprus,2020-04-13,1.242305251748123,0.9632429745606378,1.573238656866964,0.909
Cyprus,2020-04-20,1.0479281728969614,0.8151068535078371,1.346776388409418,0.563
Cyprus,2020-04-27,0.9222665501467369,0.7025314035369833,1.1697717922673718,0.274
Cyprus,2020-05-04,0.8851851489590997,0.6749828654158536,1.146774062209308,0.201
Cyprus,2020-05-11,0.8538039096605373,0.6533995354012145,1.1000958779153684,0.146
Cyprus,2020-05-18,0.8397970799049362,0.6284930154919388,1.0902795590907184,0.134
Cyprus,2020-05-25,0.8718543936086744,0.654644049102009,1.098321678864966,0.176
Cyprus,2020-06-01,0.8996491869845519,0.6884939210036852,1.1664724131756825,0.226
Cyprus,2020-06-08,0.9194007453296869,0.7028755234918165,1.168120510374376,0.282
Cyprus,2020-06-15,0.9282274673061287,0.7067987345102416,1.18502510160501,0.293
Cyprus,2020-06-22,0.9198962686753892,0.6995735933426398,1.1582652457037281,0.268
Cyprus,2020-06-29,0.9798941098287105,0.7421219882843283,1.2462011811275948,0.416
Cyprus,2020-07-06,1.0798512293510152,0.8319871390974481,1.3850010137000168,0.648
Cyprus,2020-07-13,1.1549773055432606,0.8904914380875767,1.4661148432914137,0.818
Cyprus,2020-07-20,1.2157222766595521,0.9230258246665731,1.5773136521293696,0.877
Cyprus,2020-07-27,1.2416015665069249,0.9404328266953709,1.5759947060339046,0.912
Cyprus,2020-08-03,1.3248058720768674,1.022419220997407,1.706674233216497,0.965
