country,date,log_cases,continent,pc1,pc2,time_block
Belarus,2021-08-23,6.76064329762767,Europe,0.7704027900638969,0.8369150721598311,2021_summer
Belarus,2021-08-30,6.901075982059548,Europe,0.7704027900638969,0.8369150721598311,2021_summer
Belarus,2021-09-06,7.053762600055503,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-09-13,7.196374874321964,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-09-20,7.258743377423785,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-09-27,7.310269497495043,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-10-04,7.316973687969323,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-10-11,7.312464187910425,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-10-18,7.335511758030525,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-10-25,7.343521011201331,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-11-01,7.3421300466454795,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-11-08,7.3183277224208,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-11-15,7.305405302043079,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-11-22,7.26190681179534,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-11-29,7.183266731487128,Europe,0.7704027900638969,0.8369150721598311,2021_fall
Belarus,2021-12-06,7.145350090022459,Europe,0.7704027900638969,0.8369150721598311,2021_winter
Belarus,2021-12-13,7.119072777375929,Europe,0.7704027900638969,0.8369150721598311,2021_winter
Belarus,2021-12-20,7.016191623424947,Europe,0.7704027900638969,0.8369150721598311,2021_winter
Belarus,2021-12-27,6.9422031780495645,Europe,0.7704027900638969,0.8369150721598311,2021_winter
Belarus,2022-01-03,6.796438476480998,Europe,0.7704027900638969,0.8369150721598311,2022_winter
Belarus,2022-01-10,6.6888865637722565,Europe,0.7704027900638969,0.8369150721598311,2022_winter
Belarus,2022-01-17,6.635234084091256,Europe,0.7704027900638969,0.8369150721598311,2022_winter
Belarus,2022-01-24,6.944757725908815,Europe,0.7704027900638969,0.8369150721598311,2022_winter
Belarus,2022-01-31,7.253367829655445,Europe,0.7704027900638969,0.8369150721598311,2022_winter
Belarus,2022-02-07,7.7961744833657844,Europe,0.7704027900638969,0.8369150721598311,2022_winter
Belarus,2022-02-14,8.595554118920727,Europe,0.7704027900638969,0.8369150721598311,2022_winter
Belarus,2022-02-21,8.677256410824674,Europe,0.7704027900638969,0.8369150721598311,2022_winter
Belarus,2022-02-28,8.4295125374198,Europe,0.7704027900638969,0.8369150721598311,2022_winter
Belarus,2022-03-07,7.837660578602056,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belarus,2022-03-14,7.071066580470294,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belarus,2022-03-21,7.0385206471857655,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belarus,2022-03-28,6.873047150386592,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belarus,2022-04-04,6.649408559860832,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belarus,2022-04-11,6.349698605745487,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belarus,2022-04-18,6.226801217295508,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belarus,2022-04-25,6.030188651394567,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belarus,2022-05-02,5.815522541634186,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belarus,2022-05-09,5.504311377536309,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belarus,2022-05-16,4.967711578618105,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belarus,2022-05-23,0.643562094774027,Europe,0.7704027900638969,0.8369150721598311,2022_spring
Belgium,2020-01-13,0.0,Europe,1.141795237326803,-0.8618778318326339,2020_winter
Belgium,2020-01-20,0.0,Europe,1.141795237326803,-0.8618778318326339,2020_winter
Belgium,2020-01-27,0.0,Europe,1.141795237326803,-0.8618778318326339,2020_winter
Belgium,2020-02-03,0.0,Europe,1.141795237326803,-0.8618778318326339,2020_winter
Belgium,2020-02-10,0.07104191689216437,Europe,1.141795237326803,-0.8618778318326339,2020_winter
Belgium,2020-02-17,0.012196359117470933,Europe,1.141795237326803,-0.8618778318326339,2020_winter
Belgium,2020-02-24,0.0,Europe,1.141795237326803,-0.8618778318326339,2020_winter
Belgium,2020-03-02,0.0,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-03-09,2.6841259030992477,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-03-16,4.150403230823132,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-03-23,5.320101979392979,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-03-30,6.24492318936261,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-04-06,6.664944438213169,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-04-13,6.787892991303691,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-04-20,6.702991524593427,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-04-27,6.454409824694605,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-05-04,5.906153049958155,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-05-11,5.563857198942879,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-05-18,5.387422594484324,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-05-25,5.0281985400316405,Europe,1.141795237326803,-0.8618778318326339,2020_spring
Belgium,2020-06-01,4.752885408322556,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-06-08,4.355931717125848,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-06-15,4.273254834974895,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-06-22,4.041631347944566,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-06-29,4.027956242372442,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-07-06,3.979826899428085,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-07-13,4.03557658431685,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-07-20,4.5062177170948,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-07-27,5.0824836643189135,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-08-03,5.632268123337737,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-08-10,5.876449383295216,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-08-17,5.875209607692606,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-08-24,5.726577284305203,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-08-31,5.615431597300026,Europe,1.141795237326803,-0.8618778318326339,2020_summer
Belgium,2020-09-07,5.653697208203734,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-09-14,6.018951247718292,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-09-21,6.575113972369109,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-09-28,6.847163019767027,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-10-05,7.139856898722911,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-10-12,7.7915084347497565,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-10-19,8.477836373001056,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-10-26,8.958505783578314,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-11-02,9.140133206389619,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-11-09,8.7809534133892,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-11-16,8.169908880003181,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-11-23,7.783571739206765,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-11-30,7.354726589087227,Europe,1.141795237326803,-0.8618778318326339,2020_fall
Belgium,2020-12-07,7.182334383764594,Europe,1.141795237326803,-0.8618778318326339,2020_winter
Belgium,2020-12-14,7.199447094159975,Europe,1.141795237326803,-0.8618778318326339,2020_winter
Belgium,2020-12-21,7.307044938196586,Europe,1.141795237326803,-0.8618778318326339,2020_winter
Belgium,2020-12-28,7.165985927202149,Europe,1.141795237326803,-0.8618778318326339,2020_winter
Belgium,2021-01-04,6.852662766168965,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2021-01-11,6.934427014742424,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2021-01-18,7.044192003290299,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2021-01-25,7.070375686330861,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2021-02-01,7.195009877579988,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2021-02-08,7.223340448800857,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2021-02-15,7.053059962383007,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2021-02-22,7.063825532391456,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2021-03-01,7.25108201972229,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-03-08,7.252517352616342,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-03-15,7.36517259434708,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-03-22,7.691127084350385,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-03-29,7.922268302706993,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-04-05,7.922806529571272,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-04-12,7.701500597057695,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-04-19,7.684732457139912,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-04-26,7.673555214809705,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-05-03,7.556536766448983,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-05-10,7.494973454547031,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-05-17,7.334799239885132,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-05-24,7.215514426360019,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-05-31,7.077939576336872,Europe,1.141795237326803,-0.8618778318326339,2021_spring
Belgium,2021-06-07,6.868625555929131,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-06-14,6.408860793601181,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-06-21,5.842566237320265,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-06-28,5.402296674277204,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-07-05,5.575968633258633,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-07-12,6.16729716704827,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-07-19,6.625603884098389,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-07-26,6.768293572181768,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-08-02,6.820340231437601,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-08-09,6.9269675359656215,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-08-16,7.017930936216361,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-08-23,7.067785878152274,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-08-30,7.092500047425807,Europe,1.141795237326803,-0.8618778318326339,2021_summer
Belgium,2021-09-06,7.102063614762787,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-09-13,7.069854102747855,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-09-20,7.107314001886441,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-09-27,7.096247011033418,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-10-04,7.054417308732329,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-10-11,7.087201848624912,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-10-18,7.372855154456543,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-10-25,7.897246913747048,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-11-01,8.328548033132467,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-11-08,8.42875190604927,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-11-15,8.684443967349791,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-11-22,8.987926561836103,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-11-29,9.252161086809236,Europe,1.141795237326803,-0.8618778318326339,2021_fall
Belgium,2021-12-06,9.26830349750437,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2021-12-13,9.09350937673547,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2021-12-20,8.731830962123993,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2021-12-27,8.344195018886493,Europe,1.141795237326803,-0.8618778318326339,2021_winter
Belgium,2022-01-03,8.59202026838068,Europe,1.141795237326803,-0.8618778318326339,2022_winter
Belgium,2022-01-10,9.244336325195897,Europe,1.141795237326803,-0.8618778318326339,2022_winter
Belgium,2022-01-17,9.624369080894809,Europe,1.141795237326803,-0.8618778318326339,2022_winter
Belgium,2022-01-24,10.08299239193695,Europe,1.141795237326803,-0.8618778318326339,2022_winter
Belgium,2022-01-31,10.315397305901351,Europe,1.141795237326803,-0.8618778318326339,2022_winter
Belgium,2022-02-07,9.969161808170544,Europe,1.141795237326803,-0.8618778318326339,2022_winter
Belgium,2022-02-14,9.377138968620448,Europe,1.141795237326803,-0.8618778318326339,2022_winter
Belgium,2022-02-21,8.831110549828143,Europe,1.141795237326803,-0.8618778318326339,2022_winter
Belgium,2022-02-28,8.413204299097332,Europe,1.141795237326803,-0.8618778318326339,2022_winter
Belgium,2022-03-07,8.202950139930675,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belgium,2022-03-14,8.406951504423198,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belgium,2022-03-21,8.647278333786124,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belgium,2022-03-28,8.791298575310602,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belgium,2022-04-04,8.786838680238295,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belgium,2022-04-11,8.647642419547982,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belgium,2022-04-18,8.505499518144363,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belgium,2022-04-25,8.251550244739594,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belgium,2022-05-02,8.091145948915162,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belgium,2022-05-09,7.89782153918526,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belgium,2022-05-16,7.796793396956988,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belgium,2022-05-23,6.73778394327694,Europe,1.141795237326803,-0.8618778318326339,2022_spring
Belize,2020-01-13,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_winter
Belize,2020-01-20,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_winter
Belize,2020-01-27,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_winter
Belize,2020-02-03,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_winter
Belize,2020-02-10,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_winter
Belize,2020-02-17,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_winter
Belize,2020-02-24,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_winter
Belize,2020-03-02,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-03-09,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-03-16,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-03-23,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-03-30,1.5144945053604335,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-04-06,1.7860717916789701,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-04-13,2.7205377593149547,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-04-20,3.0714567680739706,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-04-27,0.8832917245069363,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-05-04,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-05-11,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-05-18,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-05-25,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_spring
Belize,2020-06-01,0.0,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-06-08,0.5361567056621819,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-06-15,1.589609461604496,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-06-22,1.724775043748161,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-06-29,1.5144945053604335,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-07-06,2.4545647893697455,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-07-13,2.5963680272842433,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-07-20,2.830978419059075,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-07-27,2.69690670904857,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-08-03,2.5420351594771207,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-08-10,4.803667339564007,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-08-17,6.172017941623938,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-08-24,6.525619082339179,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-08-31,6.334927025320046,North America,-0.7425147742959337,0.8105958883457378,2020_summer
Belize,2020-09-07,6.6021442252626885,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-09-14,6.551277081401857,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-09-21,6.074099958510887,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-09-28,6.072465728375837,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-10-05,6.508845639261402,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-10-12,6.719241208089182,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-10-19,6.6790403714452395,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-10-26,6.62922016526159,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-11-02,6.808113231673084,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-11-09,7.205997011459839,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-11-16,7.3691020391796975,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-11-23,7.087648478033954,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-11-30,7.014197170742014,North America,-0.7425147742959337,0.8105958883457378,2020_fall
Belize,2020-12-07,8.038051369379923,North America,-0.7425147742959337,0.8105958883457378,2020_winter
Belize,2020-12-14,8.39973724675976,North America,-0.7425147742959337,0.8105958883457378,2020_winter
Belize,2020-12-21,7.999993030054692,North America,-0.7425147742959337,0.8105958883457378,2020_winter
Belize,2020-12-28,7.427727597901324,North America,-0.7425147742959337,0.8105958883457378,2020_winter
Belize,2021-01-04,6.826748619356166,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2021-01-11,6.84730653794777,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2021-01-18,6.7264958787001845,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2021-01-25,6.338693923041843,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2021-02-01,6.078173881820769,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2021-02-08,5.961895971243676,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2021-02-15,5.700303901429654,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2021-02-22,5.511511498128663,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2021-03-01,5.220872615843295,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-03-08,4.837974164751399,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-03-15,4.351797226814145,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-03-22,4.565002862540624,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-03-29,3.8600410107831116,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-04-05,4.447597854816107,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-04-12,4.409509162803701,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-04-19,4.660038010374359,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-04-26,4.993801978826568,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-05-03,5.038481763818982,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-05-10,4.594114961564768,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-05-17,4.188325540847991,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-05-24,4.705974951959369,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-05-31,4.356356790373104,North America,-0.7425147742959337,0.8105958883457378,2021_spring
Belize,2021-06-07,4.840780633600167,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-06-14,5.315865808016497,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-06-21,5.2015228797048465,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-06-28,5.473540681995441,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-07-05,6.078173890990205,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-07-12,6.142721588685014,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-07-19,6.047626295692078,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-07-26,6.326716376835554,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-08-02,6.297762782255688,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-08-09,6.464533666683368,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-08-16,6.756238556740974,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-08-23,7.178238358039442,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-08-30,7.271459424099317,North America,-0.7425147742959337,0.8105958883457378,2021_summer
Belize,2021-09-06,7.445908709430922,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-09-13,7.500119567227801,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-09-20,7.727263932740927,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-09-27,7.882579046359711,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-10-04,8.076038507863297,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-10-11,8.10687763186476,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-10-18,8.301301208808036,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-10-25,8.210206343079694,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-11-01,8.157845710859375,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-11-08,7.964875400697938,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-11-15,7.864484697363416,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-11-22,7.5927902241559355,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-11-29,7.316298970053724,North America,-0.7425147742959337,0.8105958883457378,2021_fall
Belize,2021-12-06,7.265276340862105,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2021-12-13,6.9540670888528044,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2021-12-20,6.464533665125651,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2021-12-27,6.287262724694518,North America,-0.7425147742959337,0.8105958883457378,2021_winter
Belize,2022-01-03,7.535009154432336,North America,-0.7425147742959337,0.8105958883457378,2022_winter
Belize,2022-01-10,8.695646643396026,North America,-0.7425147742959337,0.8105958883457378,2022_winter
Belize,2022-01-17,9.242107404185196,North America,-0.7425147742959337,0.8105958883457378,2022_winter
Belize,2022-01-24,9.4347878807682,North America,-0.7425147742959337,0.8105958883457378,2022_winter
Belize,2022-01-31,9.420602764233019,North America,-0.7425147742959337,0.8105958883457378,2022_winter
Belize,2022-02-07,9.123610348130319,North America,-0.7425147742959337,0.8105958883457378,2022_winter
Belize,2022-02-14,8.612264140789062,North America,-0.7425147742959337,0.8105958883457378,2022_winter
Belize,2022-02-21,7.945336059525137,North America,-0.7425147742959337,0.8105958883457378,2022_winter
Belize,2022-02-28,7.39536521606555,North America,-0.7425147742959337,0.8105958883457378,2022_winter
Belize,2022-03-07,6.826363916449003,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Belize,2022-03-14,6.118025525869435,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Belize,2022-03-21,5.8539766148358705,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Belize,2022-03-28,5.441783297203002,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Belize,2022-04-04,5.1697627691081545,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Belize,2022-04-11,4.924949794106753,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Belize,2022-04-18,4.851004151709003,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Belize,2022-04-25,5.098724898478643,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Belize,2022-05-02,5.373428906744565,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Belize,2022-05-09,5.404209565587201,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Belize,2022-05-16,6.289898105268995,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Belize,2022-05-23,5.9161072225307425,North America,-0.7425147742959337,0.8105958883457378,2022_spring
Bhutan,2020-01-13,0.0,Asia,-0.39391835551283494,0.854964582332225,2020_winter
Bhutan,2020-01-20,0.0,Asia,-0.39391835551283494,0.854964582332225,2020_winter
Bhutan,2020-01-27,0.0,Asia,-0.39391835551283494,0.854964582332225,2020_winter
Bhutan,2020-02-03,0.0,Asia,-0.39391835551283494,0.854964582332225,2020_winter
Bhutan,2020-02-10,0.0,Asia,-0.39391835551283494,0.854964582332225,2020_winter
Bhutan,2020-02-17,0.0,Asia,-0.39391835551283494,0.854964582332225,2020_winter
Bhutan,2020-02-24,0.0,Asia,-0.39391835551283494,0.854964582332225,2020_winter
